"","drg","stateProvider","num_charges","mean_charge"
"798","192","TN",86,14205.3740607791
"799","192","TX",217,21094.9216130691
"800","192","UT",6,12050.2581498333
"801","192","VA",70,14130.5611460857
"802","192","VT",6,10160.3585935
"803","192","WA",38,16106.9492989474
"804","192","WI",38,13676.3351973421
"805","192","WV",31,9616.42856190323
"806","192","WY",7,13819.8883457143
"807","193","AK",6,46590.7769733333
"808","193","AL",63,34740.1583474127
"809","193","AR",33,31034.0090475758
"810","193","AZ",45,38456.9864364444
"811","193","CA",214,70253.3112484112
"812","193","CO",34,36174.4999073529
"813","193","CT",29,30718.9471527586
"814","193","DC",7,39321.69834
"815","193","DE",5,24033.568294
"816","193","FL",154,50896.305152013
"817","193","GA",85,31414.7805957647
"818","193","HI",9,33981.7958
"819","193","IA",28,24024.0526807143
"820","193","ID",9,24127.9827666667
"821","193","IL",114,38212.2181072807
"822","193","IN",68,28430.8395651471
"823","193","KS",29,33957.2050658621
"824","193","KY",55,26519.1233558182
"825","193","LA",48,35850.3646008333
"826","193","MA",52,20545.9947530769
"827","193","MD",40,14595.85696075
"828","193","ME",18,23021.6797183333
"829","193","MI",80,22647.0796779125
"830","193","MN",37,25098.8348710811
"831","193","MO",63,32874.2905187302
"832","193","MS",41,35527.4753402439
"833","193","MT",9,21263.1180322222
"834","193","NC",81,25422.7044128395
"835","193","ND",6,18811.9799016667
"836","193","NE",18,36678.5905394444
"837","193","NH",13,27317.7332261538
"838","193","NJ",61,73605.4327473771
"839","193","NM",19,32876.1653026316
"840","193","NV",19,69270.4216131579
"841","193","NY",136,33701.7659831765
"842","193","OH",112,28023.3961341964
"843","193","OK",40,31941.7877995
"844","193","OR",22,27492.0021404545
"845","193","PA",123,39796.6608315285
"846","193","RI",10,30785.494149
"847","193","SC",45,39415.8209184444
"848","193","SD",7,25887.2814671429
"849","193","TN",76,30699.6802390526
"850","193","TX",195,43464.5210157333
"851","193","UT",15,22838.0092273333
"852","193","VA",71,27522.9965511268
"853","193","VT",5,19180.12283
"854","193","WA",40,31044.82994525
"855","193","WI",56,25022.7941633929
"856","193","WV",28,20450.4005646429
"857","193","WY",2,36741.553115
"858","194","AK",8,23996.7013435
"859","194","AL",83,21155.1065426145
"860","194","AR",43,19415.0703204419
"861","194","AZ",53,26476.8602671887
"862","194","CA",248,45776.798483871
"863","194","CO",39,24773.7065110256
"864","194","CT",31,19902.1537724516
"865","194","DC",7,29809.4531428571
"866","194","DE",6,18106.2052366667
"867","194","FL",163,33836.1936082331
"868","194","GA",100,21593.52472587
"869","194","HI",13,22632.1668915385
"870","194","IA",33,15613.5099754545
"871","194","ID",10,15240.65306
"872","194","IL",124,25363.0868059758
"873","194","IN",78,19802.5012907692
"874","194","KS",43,20350.8292403721
"875","194","KY",64,17889.7572977344
"876","194","LA",66,22814.1509987273
"877","194","MA",57,13320.0589328596
"878","194","MD",44,9886.99384293182
"879","194","ME",19,15870.0231915789
"880","194","MI",89,15411.134205764
"881","194","MN",50,16605.8389522
"882","194","MO",74,21636.5862545
"883","194","MS",58,21997.4031078103
"884","194","MT",11,13612.3931881818
"885","194","NC",82,17620.5483570854
"886","194","ND",7,12015.2705014286
"887","194","NE",18,24138.161355
"888","194","NH",13,18174.08008
"889","194","NJ",64,53212.282094375
"890","194","NM",30,20876.7362747667
"891","194","NV",20,42420.408342
"892","194","NY",156,21318.403570609
"893","194","OH",123,18443.0194382602
"894","194","OK",70,18407.3512721143
"895","194","OR",29,17872.935332069
"896","194","PA",137,26829.0115862774
"897","194","RI",10,19636.723186
"898","194","SC",51,25740.5006368627
"899","194","SD",10,18524.146457
"900","194","TN",92,19669.0387590109
"901","194","TX",247,28614.1702217247
"902","194","UT",24,16080.606045
"903","194","VA",71,19683.0288991127
"904","194","VT",6,13807.1866445
"905","194","WA",46,20603.5408833478
"906","194","WI",62,16841.1963268548
"907","194","WV",32,13587.8742127188
"908","194","WY",9,19579.8355633333
"909","195","AK",6,17993.7479166667
"910","195","AL",74,14839.6347160405
"911","195","AR",39,14641.9925569487
"912","195","AZ",41,19140.2764567805
"913","195","CA",178,35038.8057520787
"914","195","CO",28,18424.0057355357
"915","195","CT",28,15315.4032300714
"916","195","DC",6,17256.7625216667
"917","195","DE",5,12474.485902
"918","195","FL",148,24176.6007809595
"919","195","GA",84,15076.2484766429
"920","195","HI",9,15799.2546611111
"921","195","IA",33,12035.4242568788
"922","195","ID",9,11457.6485382222
"923","195","IL",114,18206.2448956228
"924","195","IN",70,13768.1712307286
"925","195","KS",36,15391.0242496944
"926","195","KY",61,13119.0929521803
"927","195","LA",55,16119.0416773455
"928","195","MA",53,9795.53052545283
"929","195","MD",39,6440.78432374359
"930","195","ME",15,11891.5751662
"931","195","MI",71,11627.6830449859
"932","195","MN",35,12541.6893187143
"933","195","MO",65,15786.9046875846
"934","195","MS",48,16692.1294980625
"935","195","MT",10,10239.4970543
"936","195","NC",72,13473.5554697639
"937","195","ND",6,8742.961691
"938","195","NE",18,17089.3489566667
"939","195","NH",13,13631.4138398462
"940","195","NJ",59,38860.6155891525
"941","195","NM",23,14766.5084683043
"942","195","NV",19,29206.1679652632
"943","195","NY",136,15544.7059972647
"944","195","OH",103,13940.4865750583
"945","195","OK",57,14557.105454807
"946","195","OR",22,13476.4013844545
"947","195","PA",122,19720.612656418
"948","195","RI",10,13641.044853
"949","195","SC",44,18193.9928449545
"950","195","SD",11,12196.3412502727
"951","195","TN",83,14837.3411902048
"952","195","TX",213,20837.2718942394
"953","195","UT",17,11896.7500665882
"954","195","VA",64,14224.4737429219
"955","195","VT",6,10180.9010018333
"956","195","WA",39,15592.6349384359
"957","195","WI",43,13305.6127803256
"958","195","WV",29,9659.91973137931
"959","195","WY",7,14880.3248514286
"960","202","AL",36,20174.7396713056
"961","202","AR",15,13563.1322600667
"962","202","AZ",25,24673.882704
"963","202","CA",99,45590.4312475758
"964","202","CO",15,25021.7703026667
"965","202","CT",16,18732.0730210625
"966","202","DC",5,20419.566666
"967","202","DE",5,14880.880082
"968","202","FL",107,28740.2282725234
"969","202","GA",52,19887.3220263269
"970","202","HI",2,30427.82353
"971","202","IA",10,15115.044149
"972","202","ID",2,15688.791535
"973","202","IL",72,23254.2207291667
"974","202","IN",34,15360.2165384706
"975","202","KS",9,20203.6358822222
"976","202","KY",22,14119.7417257273
"977","202","LA",27,21242.1420297037
"978","202","MA",42,11351.5050747143
"979","202","MD",33,8869.78945136364
"980","202","ME",4,14585.693775
"981","202","MI",44,15115.4752462045
"982","202","MN",13,19079.8122861538
"983","202","MO",30,17165.8310933667
"984","202","MS",32,18710.8364290937
"985","202","MT",3,10966.4230776667
"986","202","NC",44,15266.0765506136
"987","202","NE",6,21580.422575
"988","202","NH",6,15605.9187866667
"989","202","NJ",49,43417.5054602041
"990","202","NM",6,18437.7112616667
"991","202","NV",6,32940.116665
"992","202","NY",86,20793.542403907
"993","202","OH",59,16601.4963449153
"994","202","OK",15,23114.0648193333
"995","202","OR",4,19948.03119
"996","202","PA",82,27694.6574607317
"997","202","RI",6,19416.88182
"998","202","SC",30,23593.0451253333
"999","202","SD",3,19524.28822
"1000","202","TN",33,17212.9087925152
"1001","202","TX",100,28734.41527283
"1002","202","UT",2,11942.52778
"1003","202","VA",43,17041.6652590233
"1004","202","VT",2,11062.022725
"1005","202","WA",16,20507.6442220625
"1006","202","WI",18,16191.1211887222
"1007","202","WV",13,12122.4779981538
"1008","202","WY",1,20807
"1009","203","AL",34,12310.5873891471
"1010","203","AR",12,11199.53243625
"1011","203","AZ",14,16741.8586447857
"1012","203","CA",41,34825.8698558537
"1013","203","CO",3,17861.5366266667
"1014","203","CT",10,14934.6125327
"1015","203","DC",3,15997.8282833333
"1016","203","DE",4,10593.921794
"1017","203","FL",85,20500.3957791412
"1018","203","GA",32,13888.242638875
"1019","203","IA",6,12133.6974216667
"1020","203","IL",51,15892.0423903529
"1021","203","IN",18,10831.1599650556
"1022","203","KS",4,15236.121865
"1023","203","KY",20,9787.70193375
"1024","203","LA",22,13989.8972250455
"1025","203","MA",35,8934.73030574286
"1026","203","MD",26,5997.32826830769
"1027","203","MI",33,11089.6921336364
"1028","203","MN",4,12671.0792825
"1029","203","MO",16,13195.290724375
"1030","203","MS",26,14323.4378057692
"1031","203","NC",30,12046.9303011667
"1032","203","NE",2,13510.14048
"1033","203","NH",2,9355.5909105
"1034","203","NJ",44,33886.6020740909
"1035","203","NM",5,12969.5832396
"1036","203","NV",6,32978.7767983333
"1037","203","NY",65,16364.0705682308
"1038","203","OH",32,11249.014300375
"1039","203","OK",9,17171.5380744444
"1040","203","PA",53,21493.3221374528
"1041","203","RI",4,14875.9747325
"1042","203","SC",15,17767.3330306667
"1043","203","SD",1,14079
"1044","203","TN",18,12565.6779361667
"1045","203","TX",62,20488.9479976129
"1046","203","VA",26,12867.7620814231
"1047","203","WA",5,14612.5716034
"1048","203","WI",7,12546.635981
"1049","203","WV",9,8662.582952
"1050","207","AK",2,113745.59375
"1051","207","AL",21,163033.036864762
"1052","207","AR",15,98904.323158
"1053","207","AZ",16,154196.934675
"1054","207","CA",110,263542.554112455
"1055","207","CO",5,218676.03738
"1056","207","CT",18,133246.518153333
"1057","207","DC",6,158457.853023333
"1058","207","DE",3,96548.5052933333
"1059","207","FL",89,157228.678297416
"1060","207","GA",35,124120.441547714
"1061","207","HI",3,134966.547966667
"1062","207","IA",4,120564.117325
"1063","207","ID",2,107130.902085
"1064","207","IL",54,131522.472765185
"1065","207","IN",28,96810.12152
"1066","207","KS",7,154189.03212
"1067","207","KY",23,98015.1542991304
"1068","207","LA",25,125084.965066
"1069","207","MA",22,83425.4923040909
"1070","207","MD",25,51277.72896
"1071","207","ME",3,97904.0206733333
"1072","207","MI",41,90989.9672743902
"1073","207","MN",12,145757.697075833
"1074","207","MO",28,131586.940985714
"1075","207","MS",18,125091.313048889
"1076","207","MT",1,69458.26667
"1077","207","NC",34,93295.5067791176
"1078","207","ND",3,83753.7586533333
"1079","207","NE",6,107315.991108333
"1080","207","NH",3,132782.468633333
"1081","207","NJ",48,229715.445451667
"1082","207","NM",3,133136.326033333
"1083","207","NV",16,227783.2094375
"1084","207","NY",83,113299.136340602
"1085","207","OH",63,98159.0694998413
"1086","207","OK",16,133305.239380625
"1087","207","OR",2,123047.97345
"1088","207","PA",52,166742.490019808
"1089","207","RI",6,111325.534925
"1090","207","SC",25,135651.04868
"1091","207","SD",3,134653.845533333
"1092","207","TN",30,117334.340127667
"1093","207","TX",79,154609.846863671
"1094","207","UT",2,100144.369065
"1095","207","VA",32,116176.611544375
"1096","207","VT",2,82623.189215
"1097","207","WA",15,146102.517775333
"1098","207","WI",9,126561.052268889
"1099","207","WV",15,72645.2463153333
"1100","208","AK",3,62583.7634566667
"1101","208","AL",42,60101.8942566667
"1102","208","AR",27,43999.8035488889
"1103","208","AZ",41,70335.7150541463
"1104","208","CA",167,120406.238932934
"1105","208","CO",22,70864.1621640909
"1106","208","CT",22,54743.4039331818
"1107","208","DC",6,71560.96318
"1108","208","DE",5,48480.7837
"1109","208","FL",138,74364.5047082609
"1110","208","GA",64,52348.28877625
"1111","208","HI",8,56205.38297375
"1112","208","IA",17,46170.5686805882
"1113","208","ID",7,42613.32765
"1114","208","IL",94,64182.4760571277
"1115","208","IN",55,44800.2018225455
"1116","208","KS",15,62518.2517433333
"1117","208","KY",49,39177.4127926531
"1118","208","LA",41,55680.6380119512
"1119","208","MA",45,35907.3914024444
"1120","208","MD",38,22955.1057118421
"1121","208","ME",7,42844.6009557143
"1122","208","MI",65,42529.0338684615
"1123","208","MN",21,57857.333
"1124","208","MO",44,56384.8614061364
"1125","208","MS",32,55325.803243125
"1126","208","MT",5,45319.251968
"1127","208","NC",65,43753.7941944615
"1128","208","ND",6,37096.2495933333
"1129","208","NE",14,55606.0293771429
"1130","208","NH",11,48053.8637427273
"1131","208","NJ",58,109292.260154483
"1132","208","NM",9,54849.2916844444
"1133","208","NV",16,107544.03705875
"1134","208","NY",117,48546.2600625641
"1135","208","OH",92,46735.3651134783
"1136","208","OK",27,55543.1707381481
"1137","208","OR",16,53425.5673275
"1138","208","PA",93,65548.271743871
"1139","208","RI",6,59052.7846083333
"1140","208","SC",31,62511.831933871
"1141","208","SD",3,59386.0991833333
"1142","208","TN",50,51351.274201
"1143","208","TX",149,69142.7956337584
"1144","208","UT",7,43881.9032971429
"1145","208","VA",50,50149.7246172
"1146","208","VT",2,37556.72981
"1147","208","WA",38,58663.0309763158
"1148","208","WI",28,47013.7527889286
"1149","208","WV",23,33138.5651095652
"1150","208","WY",2,51433.08222
"1151","238","AK",2,99189.6579
"1152","238","AL",18,74625.006245
"1153","238","AR",16,63188.664884375
"1154","238","AZ",24,91775.0316420833
"1155","238","CA",70,145556.758581286
"1156","238","CO",14,114144.505675714
"1157","238","CT",14,66655.10354
"1158","238","DC",3,94175.8420133333
"1159","238","DE",3,68539.2793666667
"1160","238","FL",83,108205.598552289
"1161","238","GA",25,74844.942486
"1162","238","HI",2,79279.056315
"1163","238","IA",12,67360.4741808333
"1164","238","ID",5,53118.129034
"1165","238","IL",50,93203.7663342
"1166","238","IN",30,71740.1186276667
"1167","238","KS",15,73661.94813
"1168","238","KY",18,67617.9985494444
"1169","238","LA",24,82766.1009904167
"1170","238","MA",24,57857.04701
"1171","238","MD",24,32473.02166875
"1172","238","ME",3,48887.91505
"1173","238","MI",37,63572.4363781081
"1174","238","MN",14,76249.3139214286
"1175","238","MO",28,72068.3883782143
"1176","238","MS",15,64632.5766486667
"1177","238","MT",5,65142.039722
"1178","238","NC",23,66146.5848708696
"1179","238","ND",6,60753.9750966667
"1180","238","NE",8,63604.52029625
"1181","238","NH",8,74384.95217375
"1182","238","NJ",32,99308.6644534375
"1183","238","NM",6,84155.5842866667
"1184","238","NV",10,119799.32737
"1185","238","NY",43,68420.5914518605
"1186","238","OH",46,73611.0582508696
"1187","238","OK",14,80412.6096607143
"1188","238","OR",11,67816.04673
"1189","238","PA",47,95905.0067255319
"1190","238","RI",3,70062.6855166667
"1191","238","SC",17,98397.7382394118
"1192","238","SD",3,80403.0065433333
"1193","238","TN",28,76551.1509775
"1194","238","TX",77,93326.225362987
"1195","238","UT",7,69152.9766757143
"1196","238","VA",28,80324.8086275
"1197","238","VT",1,47298.61702
"1198","238","WA",25,98098.0576444
"1199","238","WI",23,65790.017436087
"1200","238","WV",8,53886.28907875
"1201","238","WY",2,87803.94259
"1202","243","AK",1,78937.48485
"1203","243","AL",21,69681.8823833333
"1204","243","AR",13,53966.1416946154
"1205","243","AZ",25,74827.9213312
"1206","243","CA",104,107832.189970577
"1207","243","CO",14,75195.8903521429
"1208","243","CT",19,52879.4068568421
"1209","243","DC",2,78003.55186
"1210","243","DE",4,50389.27841
"1211","243","FL",91,78576.3446881319
"1212","243","GA",25,56331.24671
"1213","243","HI",3,55890.5863633333
"1214","243","IA",13,47250.2277261538
"1215","243","ID",4,46377.377045
"1216","243","IL",64,70443.5318554688
"1217","243","IN",29,54736.4756648276
"1218","243","KS",13,55873.9531969231
"1219","243","KY",17,55210.0683876471
"1220","243","LA",19,66757.4889347368
"1221","243","MA",25,44954.0801952
"1222","243","MD",23,26858.058516087
"1223","243","ME",5,47078.19584
"1224","243","MI",41,49898.8611846341
"1225","243","MN",15,56866.1970326667
"1226","243","MO",27,60085.2951540741
"1227","243","MS",15,54200.92001
"1228","243","MT",4,47289.92009
"1229","243","NC",30,54818.0316676667
"1230","243","ND",6,38261.69582
"1231","243","NE",9,54500.7953844444
"1232","243","NH",5,49049.284224
"1233","243","NJ",45,101590.483189778
"1234","243","NM",4,54700.734375
"1235","243","NV",9,100993.202218889
"1236","243","NY",56,58700.2768916071
"1237","243","OH",52,55928.6265732692
"1238","243","OK",16,71462.98592
"1239","243","OR",9,44778.3672588889
"1240","243","PA",62,77784.6261667742
"1241","243","RI",5,53704.987542
"1242","243","SC",18,73458.6955816667
"1243","243","SD",4,42461.637785
"1244","243","TN",22,56622.4174236364
"1245","243","TX",79,74948.7777431646
"1246","243","UT",5,50615.95873
"1247","243","VA",27,58355.5297059259
"1248","243","VT",2,40219.283335
"1249","243","WA",18,62460.3616827778
"1250","243","WI",21,45858.9173147619
"1251","243","WV",8,39867.5764725
"1252","243","WY",2,64781.524305
"1253","244","AK",1,55813.77193
"1254","244","AL",20,57402.796604
"1255","244","AR",16,47978.271923125
"1256","244","AZ",26,62525.7946838462
"1257","244","CA",89,80649.2133360674
"1258","244","CO",10,61457.139288
"1259","244","CT",16,43982.937313125
